Year,Month,Day,Latitude,Longitude,Depth,Magnitude
2021,11,8,38.7046,30.5883,6.99,3.1
2021,11,8,37.8618,32.1165,6.82,5.1
2021,11,8,38.9683,42.0198,7.02,3.0
2021,11,7,39.4353,28.2231,7.0,3.2
2021,11,6,35.3981,27.3443,22.99,3.6
2021,11,6,38.0163,43.0283,11.49,3.1
2021,11,6,37.831,36.1328,13.27,3.0
2021,11,5,39.4463,28.2291,7.0,3.4
2021,11,5,39.4491,28.2291,15.17,3.5
2021,11,5,34.598,26.825,111.9,3.7
2021,11,5,35.637,27.222,83.0,3.4
2021,11,4,34.9583,28.3726,7.6,3.7
2021,11,4,36.0503,27.6983,9.86,3.2
2021,11,4,40.1126,43.3198,6.91,3.1
2021,11,1,36.7013,33.8531,55.84,3.6
2021,11,1,38.6991,39.9158,13.68,3.0
2021,11,1,39.9328,28.9153,10.21,3.0
2021,10,31,35.3105,26.4311,7.3,3.4
2021,10,28,37.9335,27.1183,6.88,3.3
2021,10,28,36.8336,35.9993,7.83,3.6
2021,10,28,38.4106,26.4396,7.33,3.3
2021,10,28,38.2405,41.5225,5.99,3.1
2021,10,28,35.349,26.507,46.2,3.8
2021,10,28,35.0863,26.6635,9.13,3.6
2021,10,28,38.6068,31.6511,9.62,4.0
2021,10,26,37.45917,30.38167,9.0,3.0
2021,10,25,37.843,26.9395,6.96,3.0
2021,10,22,35.108,27.5623,23.79,3.9
2021,10,21,35.1293,27.613,5.87,3.5
2021,10,21,35.2241,27.631,22.34,3.5
2021,10,21,35.0995,27.2573,4.24,3.1
2021,10,21,34.9461,27.308,7.02,3.2
2021,10,21,35.1555,27.51,10.34,3.7
2021,10,21,35.1248,27.5631,11.92,3.4
2021,10,21,39.4258,26.32,7.0,3.5
2021,10,20,35.0191,27.476,12.12,3.8
2021,10,20,37.8106,29.6361,7.0,3.1
2021,10,20,38.6721,43.162,7.02,4.1
2021,10,20,38.6791,43.1348,7.0,3.8
2021,10,20,35.9645,29.7291,35.14,3.0
2021,10,19,35.71583,26.28333,7.01,3.5
2021,10,19,34.722,28.328,36.1,6.0
2021,10,18,34.8288,26.5825,7.61,3.3
2021,10,18,35.0293,31.2643,24.95,3.0
2021,10,18,35.5745,28.7891,26.98,3.5
2021,10,18,38.9775,26.1483,8.38,3.6
2021,10,18,39.2985,27.8908,10.75,3.0
2021,10,17,36.9686,36.7453,7.84,3.5
2021,10,17,38.978,26.1866,7.15,3.5
2021,10,17,39.8318,29.3043,6.99,3.0
2021,10,17,40.9378,42.6443,7.17,3.2
2021,10,17,39.3553,37.8978,6.91,3.2
2021,10,16,35.251,26.6096,7.65,3.7
2021,10,15,35.248,26.4221,8.9,3.3
2021,10,14,37.9786,26.2616,10.26,3.0
2021,10,14,38.2851,38.765,8.9,3.2
2021,10,13,37.9036,27.6598,7.0,3.3
2021,10,12,35.4,26.9921,11.75,4.2
2021,10,11,36.498,27.1643,7.2,3.8
2021,10,11,34.793,26.568,15.0,3.6
2021,10,11,34.5141,26.6741,12.0,3.5
2021,10,11,38.6606,39.8381,17.88,3.1
2021,10,10,37.4488,27.6648,7.0,3.0
2021,10,10,38.6321,43.1626,6.99,3.5
2021,10,10,38.6241,43.1535,7.01,3.4
2021,10,10,38.6431,43.1238,6.96,3.0
2021,10,10,38.6486,43.1198,7.03,3.4
2021,10,9,37.4021,36.2913,11.78,3.3
2021,10,9,37.4346,35.865,36.0,3.3
2021,10,8,38.9416,25.9811,15.07,3.0
2021,10,7,36.4895,27.1343,7.21,3.1
2021,10,6,37.444,30.4066,6.99,3.0
2021,10,5,38.8126,27.0451,7.0,3.0
2021,10,5,36.4458,27.1295,7.12,4.1
2021,10,5,37.367,36.1103,7.0,3.3
2021,10,4,36.4905,27.1296,7.07,3.2
2021,10,4,36.4946,27.1398,7.02,3.2
2021,10,4,36.4371,27.194,8.09,4.3
2021,10,3,37.4546,30.4105,6.73,3.1
2021,10,3,37.4513,30.3841,7.02,3.0
2021,10,3,37.4463,30.3791,7.0,3.1
2021,10,3,37.432,30.3698,11.74,4.2
2021,10,2,36.378,29.1565,25.39,3.5
2021,10,2,39.7681,27.6236,9.87,3.0
2021,10,2,35.0991,27.7948,24.85,3.9
2021,10,1,38.9586,42.0291,7.01,3.3
2021,10,1,37.659,29.3581,7.17,3.6
2021,10,1,37.6666,29.3733,7.0,3.2
2021,9,30,36.4571,28.8808,20.89,3.0
2021,9,30,40.4161,35.01,13.91,3.7
2021,9,30,36.5086,27.153,16.4,4.1
2021,9,30,36.5888,27.2291,7.05,4.1
2021,9,30,36.523,27.2615,5.51,4.3
2021,9,29,37.0071,26.559,21.55,3.6
2021,9,29,36.9743,26.5193,6.89,3.8
2021,9,28,38.97,42.0091,7.0,3.6
2021,9,28,36.315,28.403,40.3,3.9
2021,9,28,36.4668,27.1143,6.86,3.0
2021,9,28,36.4726,27.1718,6.62,3.7
2021,9,28,36.4898,27.1753,7.03,3.7
2021,9,27,36.5326,27.1618,7.04,3.3
2021,9,26,36.5363,27.2115,7.39,3.6
2021,9,26,36.509,27.1976,11.19,3.6
2021,9,26,36.5241,27.2391,11.87,4.0
2021,9,25,36.486,27.2006,7.62,3.0
2021,9,24,36.4528,27.137,10.53,3.4
2021,9,24,36.4403,27.1841,7.19,3.0
2021,9,24,36.4488,27.1463,7.72,3.3
2021,9,24,36.4528,27.1363,6.56,3.4
2021,9,24,36.5728,27.2753,5.16,3.5
2021,9,23,40.668,29.2511,7.01,3.0
2021,9,22,38.051,35.1183,9.75,3.4
2021,9,21,40.594,36.901,14.82,4.3
2021,9,21,38.3515,38.1871,7.02,3.3
2021,9,21,36.556,28.666,13.6,3.1
2021,9,21,38.3665,38.1891,6.99,3.3
2021,9,18,37.8573,29.2888,6.97,3.8
2021,9,17,37.8606,29.3001,6.99,3.0
2021,9,17,35.6158,30.413,13.1,3.4
2021,9,17,37.8605,29.3068,6.97,3.3
2021,9,17,37.857,29.309,18.0,3.7
2021,9,17,40.588,28.5228,11.77,3.2
2021,9,17,37.887,27.202,4.8,3.0
2021,9,16,37.1936,39.0241,10.43,3.0
2021,9,16,37.8716,29.2765,11.77,3.2
2021,9,16,37.8766,29.3118,6.99,3.9
2021,9,15,38.4928,44.178,9.82,3.5
2021,9,15,36.3676,27.047,12.62,3.6
2021,9,14,36.5648,27.1956,14.57,3.0
2021,9,14,36.3831,27.0743,17.76,3.2
2021,9,13,35.0873,26.9131,7.13,3.9
2021,9,13,36.388,27.0396,6.78,3.6
2021,9,13,37.8226,26.9961,7.0,3.5
2021,9,12,38.9061,26.0503,6.84,3.1
2021,9,11,36.363,27.1556,8.02,4.4
2021,9,11,36.358,27.077,8.76,3.8
2021,9,11,36.4125,27.1271,7.22,3.0
2021,9,10,36.4396,27.1768,7.38,3.2
2021,9,10,36.4465,27.1731,11.67,3.0
2021,9,10,36.9371,36.475,7.02,3.1
2021,9,9,36.3533,28.6606,4.05,3.0
2021,9,9,36.2985,35.8683,19.44,3.9
2021,9,8,36.5031,27.2085,5.79,4.5
2021,9,8,36.4935,27.175,5.48,3.7
2021,9,8,36.5216,27.2381,9.94,3.8
2021,9,7,40.1301,27.3495,13.03,3.2
2021,9,7,35.9476,31.2448,26.02,4.5
2021,9,7,37.7935,29.6373,15.22,3.9
2021,9,6,36.3881,27.1081,7.08,4.1
2021,9,6,38.1885,38.5863,7.0,3.3
2021,9,6,37.4265,44.3831,7.59,3.9
2021,9,6,35.9578,27.5356,17.98,3.8
2021,9,6,36.5461,29.8763,31.7,3.0
2021,9,6,38.1543,41.4691,6.99,3.0
2021,9,6,36.0558,27.6348,7.45,4.1
2021,9,5,39.5263,26.8848,9.87,3.5
2021,9,3,37.8433,29.3135,13.37,3.8
2021,9,3,36.4281,27.1126,20.65,3.1
2021,9,3,36.4425,27.11139,7.0,3.3
2021,9,3,36.3986,27.0781,8.92,4.2
2021,9,2,36.4278,27.0768,9.16,3.3
2021,9,1,39.4336,27.8336,13.54,3.2
2021,9,1,39.0155,30.157,10.81,3.2
2021,8,31,39.0215,30.1703,7.0,3.4
2021,8,31,39.0098,30.2196,7.0,3.1
2021,8,31,39.0133,30.1641,12.07,5.0
2021,8,31,35.6093,28.749,38.32,3.2
2021,8,28,39.113,36.046,12.01,3.2
2021,8,27,41.8206,30.2551,23.85,3.3
2021,8,26,38.3176,38.758,11.18,3.7
2021,8,26,36.5608,27.2403,6.39,3.3
2021,8,26,38.638,43.143,7.01,3.1
2021,8,24,38.9181,25.9633,23.95,3.7
2021,8,23,39.1371,36.0315,6.59,3.5
2021,8,23,34.4731,26.565,6.42,4.0
2021,8,23,36.5698,28.7883,27.13,3.0
2021,8,22,36.3973,27.144,6.48,3.9
2021,8,21,36.4238,27.1393,5.25,4.2
2021,8,20,36.4333,27.0863,6.11,3.3
2021,8,20,38.6108,44.3035,8.75,3.5
2021,8,20,36.3068,27.1411,6.94,3.8
2021,8,20,36.3385,27.0635,9.88,3.0
2021,8,19,37.8785,26.9408,7.0,3.6
2021,8,19,36.3676,27.0473,6.62,3.4
2021,8,19,36.3756,27.106,7.08,3.0
2021,8,19,36.3615,27.0988,15.02,4.6
2021,8,19,36.372,27.0915,7.56,3.9
2021,8,19,39.6626,27.663,19.35,3.3
2021,8,19,38.4768,26.8011,7.0,3.1
2021,8,17,34.8656,26.443,6.08,3.5
2021,8,15,36.2908,27.0911,7.15,3.8
2021,8,15,36.48,27.1983,7.05,3.0
2021,8,14,35.7716,27.4003,36.9,3.0
2021,8,13,36.3135,27.0618,9.09,4.0
2021,8,12,35.1243,27.2658,6.61,3.7
2021,8,12,36.0451,27.5631,7.03,3.6
2021,8,12,37.8806,27.6371,7.19,3.1
2021,8,12,38.6668,43.0608,7.01,3.0
2021,8,11,36.3248,27.0991,4.03,4.2
2021,8,11,35.7013,30.4673,6.91,3.2
2021,8,11,36.4071,27.1585,23.01,3.9
2021,8,10,36.3898,27.1011,7.25,3.5
2021,8,10,37.8948,27.1973,11.35,3.8
2021,8,9,37.7238,26.9893,6.97,3.2
2021,8,9,36.3343,27.0466,22.76,3.7
2021,8,8,36.4251,27.1335,7.18,3.1
2021,8,8,36.4261,27.1385,14.48,3.7
2021,8,8,36.2218,28.4645,6.71,3.6
2021,8,8,37.8665,27.5683,7.0,3.1
2021,8,7,36.3505,26.9848,27.19,3.7
2021,8,7,36.3833,27.1661,16.37,4.9
2021,8,7,36.3468,27.0833,17.54,3.7
2021,8,6,36.4033,27.1853,22.03,4.4
2021,8,6,36.4375,27.1795,6.55,4.2
2021,8,6,36.4306,27.1586,17.6,4.0
2021,8,6,37.8758,41.9663,17.76,3.2
2021,8,6,36.2476,27.0055,6.99,3.1
2021,8,6,36.2798,26.9851,7.1,3.2
2021,8,6,36.2248,27.1141,12.47,3.7
2021,8,6,36.316,27.0663,6.71,4.1
2021,8,6,36.2876,27.0163,5.15,4.2
2021,8,6,36.279,27.053,16.7,4.2
2021,8,6,36.2373,27.044,9.55,3.3
2021,8,6,38.713,38.0791,6.89,3.4
2021,8,6,36.2993,27.0508,7.02,3.2
2021,8,6,36.3736,27.0556,25.65,3.2
2021,8,5,36.2955,27.1091,20.53,3.4
2021,8,5,36.4106,27.0941,7.57,3.0
2021,8,5,36.2428,27.014,6.46,3.5
2021,8,5,36.3291,26.9908,9.74,3.0
2021,8,4,36.1376,27.042,6.52,3.0
2021,8,4,36.2215,27.0255,7.19,3.3
2021,8,4,38.9663,35.6471,6.46,4.1
2021,8,4,36.289,27.0526,5.73,3.6
2021,8,4,36.333,27.092,14.4,3.1
2021,8,4,36.9408,38.5441,5.33,3.1
2021,8,4,36.3118,27.088,7.04,4.0
2021,8,4,36.3048,27.0945,7.13,3.7
2021,8,4,36.3363,27.1318,7.15,4.4
2021,8,4,36.352,27.1546,4.13,3.0
2021,8,4,36.3671,27.0798,7.08,3.6
2021,8,3,36.323,27.0936,12.7,4.6
2021,8,3,36.3398,27.115,7.6,4.1
2021,8,3,36.2423,27.0711,12.66,3.1
2021,8,3,36.2221,26.9465,6.8,3.2
2021,8,3,36.267,27.0148,7.61,5.0
2021,8,3,36.2348,27.007,5.03,3.0
2021,8,3,36.339,27.0606,6.25,3.1
2021,8,3,36.4038,27.0588,10.15,3.0
2021,8,3,36.31667,27.09361,7.58,4.1
2021,8,3,36.3333,27.1273,24.21,4.3
2021,8,3,36.3623,27.0295,15.76,3.7
2021,8,3,36.3648,27.0751,13.42,3.8
2021,8,2,36.3371,27.1301,6.34,4.0
2021,8,2,36.307,27.0681,6.81,3.1
2021,8,2,36.3021,27.0668,6.93,3.1
2021,8,2,36.3006,27.0733,6.97,3.1
2021,8,2,36.4115,27.1875,14.27,3.1
2021,8,2,36.4911,27.1511,17.37,3.1
2021,8,2,36.4276,27.1506,18.3,3.9
2021,8,1,36.4291,27.1676,7.53,3.5
2021,8,1,36.4513,27.0706,14.66,3.9
2021,8,1,36.412,27.1756,18.86,3.7
2021,8,1,36.4996,27.2188,3.98,3.8
2021,8,1,36.47,27.181,19.66,3.4
2021,8,1,36.491,27.1963,12.84,4.0
2021,8,1,36.4871,27.2373,25.46,3.0
2021,8,1,36.4111,27.1353,8.32,4.2
2021,8,1,36.3983,27.1075,6.97,3.6
2021,8,1,36.402,27.0883,16.74,3.2
2021,8,1,36.362,27.115,13.31,3.5
2021,8,1,36.373,27.0503,18.58,3.3
2021,8,1,36.23,26.98167,4.07,3.3
2021,8,1,36.2806,27.0906,4.87,3.0
2021,8,1,36.1773,26.9943,5.13,3.5
2021,8,1,36.3251,27.0403,7.67,3.3
2021,8,1,36.3326,27.0288,10.46,3.6
2021,8,1,36.4776,27.1803,21.83,4.4
2021,8,1,36.4306,27.0568,5.62,3.7
2021,8,1,36.4723,27.1838,7.99,3.0
2021,8,1,36.3126,26.9701,18.04,4.3
2021,8,1,36.3425,27.0446,7.27,3.6
2021,8,1,36.4003,27.0631,5.5,3.0
2021,8,1,36.43167,27.13944,11.67,3.5
2021,8,1,36.4306,27.1628,27.31,3.0
2021,8,1,36.359,26.8826,4.31,3.3
2021,8,1,36.3546,27.0303,7.13,3.7
2021,8,1,36.2973,27.1611,7.26,4.2
2021,8,1,36.4345,27.1423,7.03,3.0
2021,8,1,36.3845,27.1746,7.04,3.1
2021,8,1,36.4493,27.1523,7.04,3.1
2021,8,1,36.439,27.1063,5.88,3.5
2021,8,1,36.3843,27.0805,10.86,5.5
2021,8,1,36.3571,27.0883,7.07,3.6
2021,8,1,36.3553,27.1506,7.67,3.8
2021,8,1,36.3461,27.1156,5.59,4.2
2021,8,1,36.3003,27.1001,6.96,3.6
2021,7,31,36.3385,27.1113,7.42,3.7
2021,7,31,36.3613,27.1053,7.05,3.8
2021,7,31,36.3475,27.0848,6.74,4.5
2021,7,31,34.368,26.881,30.0,3.1
2021,7,29,39.0916,41.657,21.86,3.6
2021,7,28,39.252,40.292,12.0,4.3
2021,7,28,36.4246,27.1705,7.01,3.5
2021,7,28,38.92,25.9865,7.02,3.1
2021,7,27,38.9331,26.0663,7.0,3.3
2021,7,27,38.917,26.112,16.1,4.2
2021,7,26,36.0998,26.3923,13.41,3.9
2021,7,25,37.2098,36.4413,7.01,4.2
2021,7,25,38.9301,26.0303,6.88,3.0
2021,7,25,37.2298,36.4368,7.0,3.4
2021,7,24,35.9791,30.4136,10.91,3.2
2021,7,24,38.934,25.9693,5.06,3.2
2021,7,24,38.9176,26.0116,6.84,3.1
2021,7,23,37.8801,26.4488,7.0,3.0
2021,7,23,38.9105,26.0643,7.0,3.0
2021,7,23,38.9366,26.0453,7.02,3.9
2021,7,23,38.9048,25.997,6.45,3.1
2021,7,23,38.9575,26.0276,6.49,3.6
2021,7,23,38.9206,26.0595,13.13,3.7
2021,7,23,36.4878,27.145,7.76,3.3
2021,7,22,36.3935,27.0801,6.16,4.2
2021,7,22,38.9221,25.9906,6.85,3.0
2021,7,22,38.9423,26.0728,7.44,3.3
2021,7,22,38.9476,26.079,13.27,3.7
2021,7,22,38.9586,26.075,17.41,3.3
2021,7,22,38.9416,26.0723,22.36,3.2
2021,7,22,38.9485,26.068,23.1,4.2
2021,7,22,38.9453,26.0683,21.95,4.0
2021,7,22,38.9348,26.0521,25.11,3.6
2021,7,22,38.9401,26.0448,7.08,3.4
2021,7,22,39.1205,25.9165,7.0,3.3
2021,7,22,38.9751,26.1361,7.05,3.2
2021,7,22,38.9498,26.0948,21.12,3.6
2021,7,22,38.9346,26.0443,25.06,3.7
2021,7,22,38.9383,26.0415,7.02,3.1
2021,7,21,38.8413,26.1141,7.06,3.5
2021,7,21,38.924,26.0231,12.61,3.6
2021,7,20,36.421,27.1745,7.11,3.6
2021,7,20,36.462,27.1485,10.33,3.6
2021,7,19,37.772,27.9845,10.68,3.9
2021,7,19,38.9156,35.5828,6.19,3.0
2021,7,19,38.915,35.5936,10.21,3.9
2021,7,19,38.9226,35.5673,8.01,3.8
2021,7,19,39.0831,42.116,6.99,3.0
2021,7,18,37.606,42.2021,6.98,3.3
2021,7,17,36.4156,27.1633,7.13,3.4
2021,7,17,37.2793,36.1925,12.81,3.6
2021,7,17,36.5406,27.2478,23.1,3.3
2021,7,16,37.838,26.9773,7.01,3.0
2021,7,16,36.4461,27.2336,7.85,3.5
2021,7,16,40.7278,27.487,11.81,3.1
2021,7,16,38.24,39.851,13.8,4.0
2021,7,15,38.2405,39.8488,7.0,3.0
2021,7,15,39.6415,28.5151,7.1,3.5
2021,7,13,36.0073,29.7295,7.43,3.2
2021,7,13,37.0968,28.271,15.6,3.5
2021,7,13,40.0168,27.4211,9.76,3.5
2021,7,12,35.5943,27.3515,5.86,3.3
2021,7,12,38.9015,25.9173,6.25,3.2
2021,7,11,40.1033,34.4688,12.39,4.2
2021,7,10,37.8381,26.9208,9.37,3.0
2021,7,10,37.8378,26.9128,11.64,3.6
2021,7,10,38.9408,25.9983,12.99,4.3
2021,7,10,38.9353,26.028,7.06,3.1
2021,7,10,38.9305,26.0418,7.06,4.3
2021,7,10,38.9525,26.0438,7.0,3.1
2021,7,9,35.8431,27.1815,6.66,3.0
2021,7,9,37.8248,42.0395,7.0,3.2
2021,7,9,38.4803,39.5965,11.57,3.2
2021,7,9,36.2938,27.0228,6.8,3.6
2021,7,9,38.9281,26.0065,6.57,3.3
2021,7,9,38.8726,25.9916,7.17,3.7
2021,7,9,36.5441,36.5151,6.99,3.1
2021,7,8,36.2743,27.059,6.38,3.0
2021,7,6,36.2995,27.0148,7.01,3.8
2021,7,6,36.291,27.0806,8.17,3.2
2021,7,6,36.2345,27.1155,5.4,3.9
2021,7,6,39.8486,43.3488,16.43,3.5
2021,7,6,39.8293,43.3738,7.52,3.0
2021,7,6,36.3708,27.1153,15.85,3.2
2021,7,6,36.33389,27.15833,7.0,3.1
2021,7,4,33.974,28.5951,6.31,3.7
2021,7,4,36.3673,27.0116,7.27,3.5
2021,7,4,38.3786,39.1218,7.0,3.1
2021,6,30,36.2923,27.0366,6.82,3.4
2021,6,30,36.2685,26.961,4.84,3.0
2021,6,30,36.3053,27.022,7.07,3.9
2021,6,30,36.2708,27.0616,6.97,3.0
2021,6,30,36.3001,27.0558,4.48,3.0
2021,6,30,39.0295,29.6541,7.01,3.8
2021,6,29,36.3295,27.0096,5.61,3.0
2021,6,29,36.5013,27.248,23.49,3.0
2021,6,29,38.5081,39.569,7.15,4.3
2021,6,29,36.3806,27.18,11.58,3.0
2021,6,27,36.2468,27.0091,4.4,3.2
2021,6,26,36.4001,27.1608,7.19,3.1
2021,6,26,39.1653,40.1796,16.61,3.0
2021,6,26,36.3181,27.088,6.97,3.0
2021,6,25,39.192,40.2348,15.51,5.2
2021,6,25,36.3036,27.047,5.23,4.0
2021,6,25,35.5891,30.4786,40.61,3.5
2021,6,24,38.6888,43.1918,6.87,3.5
2021,6,24,36.2953,27.0503,4.5,3.2
2021,6,24,36.3145,27.0356,4.8,3.3
2021,6,23,36.2931,27.0366,8.15,3.0
2021,6,23,36.3408,27.0366,7.43,3.1
2021,6,22,36.2416,27.066,5.13,3.5
2021,6,22,36.2918,26.9996,5.45,3.9
2021,6,22,36.2868,27.147,13.98,3.5
2021,6,22,36.355,27.0305,7.1,3.1
2021,6,22,36.3153,27.0878,6.76,3.6
2021,6,22,36.3533,27.1885,7.1,3.6
2021,6,22,36.3706,27.0716,6.37,3.8
2021,6,22,36.3913,27.1215,7.2,3.6
2021,6,22,36.4013,27.1608,7.26,3.8
2021,6,22,36.3681,27.1476,7.01,3.1
2021,6,22,36.3273,27.1013,7.1,3.4
2021,6,22,36.3838,27.0975,14.74,5.3
2021,6,21,36.4031,27.0963,7.2,3.1
2021,6,21,36.4028,27.1706,6.23,3.9
2021,6,21,39.594,27.6246,13.62,3.5
2021,6,21,36.4023,27.1086,7.28,3.5
2021,6,21,37.1706,36.2276,6.98,3.4
2021,6,20,38.4091,26.8641,8.77,3.2
2021,6,20,39.1783,40.5691,18.27,3.2
2021,6,20,37.4388,37.975,7.1,3.7
2021,6,20,37.882,27.0061,5.05,3.2
2021,6,19,35.4905,26.8445,8.52,3.8
2021,6,19,40.9413,29.2328,7.06,3.9
2021,6,18,35.8123,28.1391,17.4,4.1
2021,6,18,37.2093,30.8051,111.88,3.5
2021,6,16,39.1565,33.323,6.36,3.6
2021,6,15,37.8946,27.1446,6.98,3.4
2021,6,14,37.2683,28.2301,5.27,3.1
2021,6,14,36.9945,28.4898,7.03,3.2
2021,6,13,37.039,28.319,7.02,3.4
2021,6,12,36.4653,27.158,5.38,3.2
2021,6,12,38.5456,31.2465,7.02,3.0
2021,6,9,37.802,32.0438,10.22,3.4
2021,6,8,36.3878,27.1121,26.53,3.0
2021,6,7,36.457,27.2351,7.94,3.0
2021,6,7,36.4261,27.0918,18.97,4.1
2021,6,7,38.0835,25.9055,9.75,3.1
2021,6,6,35.0373,27.4353,4.03,3.2
2021,6,5,38.086,27.0258,10.97,3.6
2021,6,5,37.1431,33.1796,7.04,3.0
2021,6,4,36.4621,27.1718,12.87,3.1
2021,6,4,36.4461,27.1643,11.09,4.1
2021,6,3,37.3958,35.0541,6.54,3.8
2021,6,2,37.5625,36.1321,14.37,4.2
2021,6,1,40.4165,28.7225,6.16,3.0
2021,5,31,40.0496,40.0578,7.05,3.4
2021,5,30,37.8903,37.9296,6.99,3.1
2021,5,28,38.7875,40.0065,7.0,3.4
2021,5,28,37.9245,27.0695,7.0,3.0
2021,5,27,38.1098,36.9653,6.95,3.0
2021,5,26,35.6625,26.1956,6.73,3.7
2021,5,26,40.0185,40.0676,7.34,4.2
2021,5,25,39.6895,25.7568,7.31,3.5
2021,5,24,38.4893,39.3161,7.0,3.7
2021,5,24,36.5216,27.2746,11.88,3.4
2021,5,23,37.4095,36.2016,7.01,3.5
2021,5,23,40.7795,32.288,12.82,3.1
2021,5,23,38.4855,39.3273,15.06,3.2
2021,5,23,39.6978,25.7513,7.02,3.7
2021,5,22,36.4761,27.2015,8.13,4.1
2021,5,21,38.262,38.6811,6.97,4.3
2021,5,21,38.9388,26.0046,21.71,3.2
2021,5,21,38.4315,39.2098,9.38,3.8
2021,5,20,37.8406,29.2456,7.03,3.8
2021,5,19,38.0898,27.0331,8.37,3.5
2021,5,19,38.0826,27.009,13.01,4.2
2021,5,19,38.0876,27.0295,10.16,4.3
2021,5,19,37.8998,27.1548,6.97,3.5
2021,5,17,39.5713,41.1848,12.06,3.0
2021,5,17,39.0128,41.2295,4.48,3.0
2021,5,16,40.2385,34.4828,13.94,4.0
2021,5,15,38.9481,39.8278,6.99,3.0
2021,5,15,39.2195,41.5616,18.95,3.0
2021,5,14,36.8753,36.6981,7.68,3.5
2021,5,14,37.856,27.0068,7.0,3.2
2021,5,13,37.8393,26.9735,7.0,3.0
2021,5,12,37.936,27.5875,7.3,3.3
2021,5,12,38.5655,40.8745,7.01,3.9
2021,5,12,37.846,27.0043,7.01,3.3
2021,5,12,36.4815,27.1435,7.42,3.4
2021,5,12,40.5601,36.3948,14.08,3.9
2021,5,12,36.4575,27.1861,18.96,3.0
2021,5,11,38.8581,25.9173,7.03,3.3
2021,5,11,37.8415,26.8441,7.01,3.4
2021,5,11,37.4305,35.8985,13.1,3.1
2021,5,10,35.6031,28.0991,15.44,3.5
2021,5,10,37.8168,27.0046,6.99,3.0
2021,5,10,36.83,28.101,62.1,3.8
2021,5,9,37.1471,31.1645,99.77,3.5
2021,5,8,37.8396,26.9948,7.0,3.5
2021,5,8,35.7776,28.368,30.14,3.4
2021,5,8,36.474,27.1118,7.06,4.0
2021,5,8,38.2271,38.7215,7.0,3.0
2021,5,8,38.9488,26.0791,7.04,3.0
2021,5,7,38.2261,38.7015,6.99,3.9
2021,5,6,38.7615,43.2561,7.0,3.5
2021,5,6,36.654,27.6886,47.38,4.0
2021,5,6,39.3718,40.8155,10.36,3.6
2021,5,5,40.346,27.3946,10.24,4.0
2021,5,5,35.079,26.465,53.1,3.5
2021,5,2,37.5778,30.0301,15.27,3.5
2021,5,1,37.845,27.022,10.3,3.1
2021,4,30,36.5526,31.5913,6.43,4.0
2021,4,30,35.9906,35.726,6.66,3.0
2021,4,28,39.124,37.847,6.99,3.1
2021,4,28,39.1188,28.0696,6.84,3.2
2021,4,28,39.1328,28.1191,7.0,3.0
2021,4,28,37.833,26.8831,7.0,3.0
2021,4,28,36.4381,27.1888,7.05,3.5
2021,4,27,39.1255,28.1218,11.24,3.0
2021,4,27,36.5778,27.2545,18.76,3.2
2021,4,27,36.4468,27.2363,11.53,3.7
2021,4,27,36.4875,27.1496,12.04,3.0
2021,4,26,36.477,27.2363,13.19,4.1
2021,4,26,37.8366,26.9506,7.78,4.0
2021,4,26,36.4981,27.1663,17.64,3.1
2021,4,26,36.2418,27.1651,11.97,3.3
2021,4,26,36.3808,27.0995,7.09,3.1
2021,4,25,37.977,27.209,15.6,3.2
2021,4,25,38.2,42.5141,6.41,4.1
2021,4,25,38.2473,42.5268,18.79,3.9
2021,4,25,36.4115,27.1488,7.12,3.7
2021,4,24,36.331,27.0543,15.52,3.2
2021,4,24,37.8988,27.2106,8.84,3.8
2021,4,23,37.7658,26.848,16.56,3.2
2021,4,23,35.4308,27.3796,11.32,3.8
2021,4,23,37.0385,29.086,6.97,3.0
2021,4,23,36.5206,27.2195,14.99,3.2
2021,4,23,38.2665,38.8255,7.0,3.5
2021,4,22,36.3726,27.1295,7.08,4.2
2021,4,22,36.409,27.1335,7.12,3.6
2021,4,22,36.3933,27.12,7.05,3.9
2021,4,22,36.3848,27.048,6.82,3.7
2021,4,22,36.4816,27.173,7.04,3.3
2021,4,22,36.4278,27.1653,6.65,4.1
2021,4,22,39.1401,28.0991,9.14,4.0
2021,4,21,38.7108,43.181,7.07,3.2
2021,4,21,36.4646,27.1633,7.2,3.9
2021,4,21,38.2726,38.6951,7.01,3.5
2021,4,21,36.5833,26.7401,6.79,3.3
2021,4,21,36.4783,27.1911,16.14,3.0
2021,4,21,36.432,27.2236,7.7,3.5
2021,4,20,36.4443,27.2291,10.79,3.4
2021,4,20,38.6135,43.0245,8.0,3.6
2021,4,20,36.35361,27.18194,7.0,3.0
2021,4,20,36.4035,27.1466,5.07,4.0
2021,4,20,38.4906,39.295,13.43,3.4
2021,4,20,39.1341,28.1188,8.57,3.0
2021,4,20,39.8633,40.2198,7.01,3.1
2021,4,20,36.4246,27.1778,7.17,4.4
2021,4,20,38.2586,25.9731,7.08,3.5
2021,4,19,36.4023,27.158,7.43,3.7
2021,4,18,39.408,40.1343,7.03,3.2
2021,4,18,36.4271,27.0961,7.5,3.1
2021,4,18,36.4421,27.2013,6.89,3.7
2021,4,18,36.4671,27.1991,7.27,4.2
2021,4,18,36.393,27.208,7.31,3.3
2021,4,18,36.4196,27.1461,7.16,3.7
2021,4,18,36.3638,27.0771,6.43,3.0
